"","plot","date","variable","value","mean","sd","z"
"950",28,2014-02-01,"def",21.5431709289551,89.3015119196475,74.6801509283948,-0.907313926770993
"951",1,2014-03-01,"def",37.1422271728516,89.3015119196475,74.6801509283948,-0.698435716832007
"952",2,2014-03-01,"def",36.3644790649414,89.3015119196475,74.6801509283948,-0.708850105370882
"953",3,2014-03-01,"def",55.8516998291016,89.3015119196475,74.6801509283948,-0.447907665888603
"954",4,2014-03-01,"def",75.3405227661133,89.3015119196475,74.6801509283948,-0.186943772608605
"955",5,2014-03-01,"def",74.6987915039062,89.3015119196475,74.6801509283948,-0.19553683588217
"956",6,2014-03-01,"def",42.5087738037109,89.3015119196475,74.6801509283948,-0.626575301927316
"957",7,2014-03-01,"def",34.4033126831055,89.3015119196475,74.6801509283948,-0.735110984030813
"958",8,2014-03-01,"def",38.8810577392578,89.3015119196475,74.6801509283948,-0.675152012329675
"959",10,2014-03-01,"def",46.7019119262695,89.3015119196475,74.6801509283948,-0.570427341988415
"960",11,2014-03-01,"def",36.8774185180664,89.3015119196475,74.6801509283948,-0.701981620951015
"961",12,2014-03-01,"def",51.7942581176758,89.3015119196475,74.6801509283948,-0.502238591321736
"962",13,2014-03-01,"def",27.1483325958252,89.3015119196475,74.6801509283948,-0.832258351799747
"963",14,2014-03-01,"def",56.4349479675293,89.3015119196475,74.6801509283948,-0.440097717312214
"964",16,2014-03-01,"def",37.1422271728516,89.3015119196475,74.6801509283948,-0.698435716832007
"965",18,2014-03-01,"def",27.1483325958252,89.3015119196475,74.6801509283948,-0.832258351799747
"966",19,2014-03-01,"def",48.9359397888184,89.3015119196475,74.6801509283948,-0.540512728335707
"967",20,2014-03-01,"def",48.9359397888184,89.3015119196475,74.6801509283948,-0.540512728335707
"968",21,2014-03-01,"def",54.0157241821289,89.3015119196475,74.6801509283948,-0.472492185659231
"969",22,2014-03-01,"def",36.6307220458984,89.3015119196475,74.6801509283948,-0.705284994994869
"970",23,2014-03-01,"def",35.761287689209,89.3015119196475,74.6801509283948,-0.716927102648388
"971",24,2014-03-01,"def",59.5986061096191,89.3015119196475,74.6801509283948,-0.397734946177441
"972",25,2014-03-01,"def",37.1422271728516,89.3015119196475,74.6801509283948,-0.698435716832007
"973",26,2014-03-01,"def",31.0165996551514,89.3015119196475,74.6801509283948,-0.780460557991923
"974",27,2014-03-01,"def",40.8015441894531,89.3015119196475,74.6801509283948,-0.649435855809896
"975",28,2014-03-01,"def",59.2001266479492,89.3015119196475,74.6801509283948,-0.403070761072245
"976",1,2014-04-01,"def",95.5803375244141,89.3015119196475,74.6801509283948,0.0840762307883778
"977",2,2014-04-01,"def",101.010459899902,89.3015119196475,74.6801509283948,0.156787952818704
"978",3,2014-04-01,"def",105.953132629395,89.3015119196475,74.6801509283948,0.222972510134762
"979",4,2014-04-01,"def",103.987953186035,89.3015119196475,74.6801509283948,0.196657894819594
"980",5,2014-04-01,"def",106.634773254395,89.3015119196475,74.6801509283948,0.232099977293386
"981",6,2014-04-01,"def",98.7155151367188,89.3015119196475,74.6801509283948,0.126057635128478
"982",7,2014-04-01,"def",91.8602294921875,89.3015119196475,74.6801509283948,0.0342623513842843
"983",8,2014-04-01,"def",101.876426696777,89.3015119196475,74.6801509283948,0.168383628324306
"984",10,2014-04-01,"def",105.001266479492,89.3015119196475,74.6801509283948,0.210226604588655
"985",11,2014-04-01,"def",101.434928894043,89.3015119196475,74.6801509283948,0.162471778960775
"986",12,2014-04-01,"def",110.078704833984,89.3015119196475,74.6801509283948,0.278215732775615
"987",13,2014-04-01,"def",95.6038665771484,89.3015119196475,74.6801509283948,0.0843912951320069
"988",14,2014-04-01,"def",110.391311645508,89.3015119196475,74.6801509283948,0.282401675193209
"989",16,2014-04-01,"def",95.5803375244141,89.3015119196475,74.6801509283948,0.0840762307883778
"990",18,2014-04-01,"def",95.6038665771484,89.3015119196475,74.6801509283948,0.0843912951320069
"991",19,2014-04-01,"def",101.456855773926,89.3015119196475,74.6801509283948,0.162765389506687
"992",20,2014-04-01,"def",101.456855773926,89.3015119196475,74.6801509283948,0.162765389506687
"993",21,2014-04-01,"def",102.593688964844,89.3015119196475,74.6801509283948,0.177988084918858
"994",22,2014-04-01,"def",95.3078536987305,89.3015119196475,74.6801509283948,0.0804275527622064
"995",23,2014-04-01,"def",97.9552536010742,89.3015119196475,74.6801509283948,0.115877399467553
"996",24,2014-04-01,"def",113.276428222656,89.3015119196475,74.6801509283948,0.321034652514248
"997",25,2014-04-01,"def",95.5803375244141,89.3015119196475,74.6801509283948,0.0840762307883778
"998",26,2014-04-01,"def",92.7831420898438,89.3015119196475,74.6801509283948,0.0466205561573459
"999",27,2014-04-01,"def",101.736282348633,89.3015119196475,74.6801509283948,0.166507033989636
"1000",28,2014-04-01,"def",113.736312866211,89.3015119196475,74.6801509283948,0.327192709746826
"1001",1,2014-05-01,"def",144.013885498047,89.3015119196475,74.6801509283948,0.73262269690455
"1002",2,2014-05-01,"def",150.214447021484,89.3015119196475,74.6801509283948,0.815650937291781
"1003",3,2014-05-01,"def",153.309936523438,89.3015119196475,74.6801509283948,0.857100900414126
"1004",4,2014-05-01,"def",154.956344604492,89.3015119196475,74.6801509283948,0.879147027270957
"1005",5,2014-05-01,"def",156.587203979492,89.3015119196475,74.6801509283948,0.900984950128983
"1006",6,2014-05-01,"def",154.573669433594,89.3015119196475,74.6801509283948,0.8740228387665
"1007",7,2014-05-01,"def",133.330078125,89.3015119196475,74.6801509283948,0.589561826777348
"1008",8,2014-05-01,"def",150.803070068359,89.3015119196475,74.6801509283948,0.823532858251467
"1009",10,2014-05-01,"def",153.55500793457,89.3015119196475,74.6801509283948,0.860382514177438
"1010",11,2014-05-01,"def",147.189056396484,89.3015119196475,74.6801509283948,0.775139628900066
"1011",12,2014-05-01,"def",153.790222167969,89.3015119196475,74.6801509283948,0.863532136004313
"1012",13,2014-05-01,"def",150.873718261719,89.3015119196475,74.6801509283948,0.824478868569886
"1013",14,2014-05-01,"def",174.253784179688,89.3015119196475,74.6801509283948,1.13754821333308
"1014",16,2014-05-01,"def",144.013885498047,89.3015119196475,74.6801509283948,0.73262269690455
"1015",18,2014-05-01,"def",150.873718261719,89.3015119196475,74.6801509283948,0.824478868569886
"1016",19,2014-05-01,"def",161.512084960938,89.3015119196475,74.6801509283948,0.96693126812943
"1017",20,2014-05-01,"def",161.512084960938,89.3015119196475,74.6801509283948,0.96693126812943
"1018",21,2014-05-01,"def",158.511932373047,89.3015119196475,74.6801509283948,0.926757908132243
"1019",22,2014-05-01,"def",143.621292114258,89.3015119196475,74.6801509283948,0.727365699176124
"1020",23,2014-05-01,"def",146.464996337891,89.3015119196475,74.6801509283948,0.765444146906625
"1021",24,2014-05-01,"def",178.166702270508,89.3015119196475,74.6801509283948,1.18994390405111
"1022",25,2014-05-01,"def",144.013885498047,89.3015119196475,74.6801509283948,0.73262269690455
"1023",26,2014-05-01,"def",142.370498657227,89.3015119196475,74.6801509283948,0.710617025780558
"1024",27,2014-05-01,"def",151.358123779297,89.3015119196475,74.6801509283948,0.830965271068491
"1025",28,2014-05-01,"def",163.887512207031,89.3015119196475,74.6801509283948,0.998739281591687
"1026",1,2014-06-01,"def",181.987808227539,89.3015119196475,74.6801509283948,1.24111018999897
"1027",2,2014-06-01,"def",191.873733520508,89.3015119196475,74.6801509283948,1.37348706886264
"1028",3,2014-06-01,"def",202.34538269043,89.3015119196475,74.6801509283948,1.51370704752822
"1029",4,2014-06-01,"def",200.797836303711,89.3015119196475,74.6801509283948,1.49298472215152
"1030",5,2014-06-01,"def",202.336410522461,89.3015119196475,74.6801509283948,1.513586906261
"1031",6,2014-06-01,"def",183.814636230469,89.3015119196475,74.6801509283948,1.26557221880072
"1032",7,2014-06-01,"def",175.660797119141,89.3015119196475,74.6801509283948,1.15638873416708
"1033",8,2014-06-01,"def",191.495727539062,89.3015119196475,74.6801509283948,1.36842540285439
"1034",10,2014-06-01,"def",182.122482299805,89.3015119196475,74.6801509283948,1.24291353493857
"1035",11,2014-06-01,"def",177.879379272461,89.3015119196475,74.6801509283948,1.1860965229937
"1036",12,2014-06-01,"def",194.769470214844,89.3015119196475,74.6801509283948,1.41226225421426
"1037",13,2014-06-01,"def",184.255081176758,89.3015119196475,74.6801509283948,1.27146996995432
"1038",14,2014-06-01,"def",195.73225402832,89.3015119196475,74.6801509283948,1.42515435206768
"1039",16,2014-06-01,"def",181.987808227539,89.3015119196475,74.6801509283948,1.24111018999897
"1040",18,2014-06-01,"def",184.255081176758,89.3015119196475,74.6801509283948,1.27146996995432
"1041",19,2014-06-01,"def",186.475875854492,89.3015119196475,74.6801509283948,1.30120738545397
"1042",20,2014-06-01,"def",186.475875854492,89.3015119196475,74.6801509283948,1.30120738545397
"1043",21,2014-06-01,"def",184.838653564453,89.3015119196475,74.6801509283948,1.27928426037072
"1044",22,2014-06-01,"def",182.384902954102,89.3015119196475,74.6801509283948,1.24642746268289
"1045",23,2014-06-01,"def",189.340362548828,89.3015119196475,74.6801509283948,1.33956411958916
"1046",24,2014-06-01,"def",198.885879516602,89.3015119196475,74.6801509283948,1.46738278156436
"1047",25,2014-06-01,"def",181.987808227539,89.3015119196475,74.6801509283948,1.24111018999897
"1048",26,2014-06-01,"def",180.346603393555,89.3015119196475,74.6801509283948,1.21913373690425
"1049",27,2014-06-01,"def",182.596694946289,89.3015119196475,74.6801509283948,1.24926345041931
"1050",28,2014-06-01,"def",206.348785400391,89.3015119196475,74.6801509283948,1.56731436701261
"1051",1,2014-07-01,"def",202.222091674805,89.3015119196475,74.6801509283948,1.51205612671335
"1052",2,2014-07-01,"def",209.327072143555,89.3015119196475,74.6801509283948,1.60719493375142
"1053",3,2014-07-01,"def",211.578155517578,89.3015119196475,74.6801509283948,1.63733792818888
"1054",4,2014-07-01,"def",212.446334838867,89.3015119196475,74.6801509283948,1.64896323036752
"1055",5,2014-07-01,"def",216.047027587891,89.3015119196475,74.6801509283948,1.69717808671503
"1056",6,2014-07-01,"def",211.606964111328,89.3015119196475,74.6801509283948,1.63772368790403
"1057",7,2014-07-01,"def",202.975524902344,89.3015119196475,74.6801509283948,1.52214492833162
"1058",8,2014-07-01,"def",207.925445556641,89.3015119196475,74.6801509283948,1.58842653854212
"1059",10,2014-07-01,"def",199.957595825195,89.3015119196475,74.6801509283948,1.48173353334071
"1060",11,2014-07-01,"def",198.488525390625,89.3015119196475,74.6801509283948,1.46206203540843
"1061",12,2014-07-01,"def",211.267852783203,89.3015119196475,74.6801509283948,1.63318283837562
"1062",13,2014-07-01,"def",209.253448486328,89.3015119196475,74.6801509283948,1.60620908066581
"1063",14,2014-07-01,"def",210.15966796875,89.3015119196475,74.6801509283948,1.61834375729883
"1064",16,2014-07-01,"def",202.222091674805,89.3015119196475,74.6801509283948,1.51205612671335
"1065",18,2014-07-01,"def",209.253448486328,89.3015119196475,74.6801509283948,1.60620908066581
"1066",19,2014-07-01,"def",208.225433349609,89.3015119196475,74.6801509283948,1.59244350676245
"1067",20,2014-07-01,"def",208.225433349609,89.3015119196475,74.6801509283948,1.59244350676245
"1068",21,2014-07-01,"def",210.874282836914,89.3015119196475,74.6801509283948,1.62791276404668
"1069",22,2014-07-01,"def",202.865875244141,89.3015119196475,74.6801509283948,1.52067667128018
"1070",23,2014-07-01,"def",204.46533203125,89.3015119196475,74.6801509283948,1.54209409970294
"1071",24,2014-07-01,"def",212.669555664062,89.3015119196475,74.6801509283948,1.65195225519433
"1072",25,2014-07-01,"def",202.222091674805,89.3015119196475,74.6801509283948,1.51205612671335
"1073",26,2014-07-01,"def",200.636611938477,89.3015119196475,74.6801509283948,1.49082585713545
"1074",27,2014-07-01,"def",202.472778320312,89.3015119196475,74.6801509283948,1.51541293092962
"1075",28,2014-07-01,"def",219.995590209961,89.3015119196475,74.6801509283948,1.75005107335182
"1076",1,2014-08-01,"def",143.596374511719,89.3015119196475,74.6801509283948,0.727032041541139
"1077",2,2014-08-01,"def",153.5107421875,89.3015119196475,74.6801509283948,0.859789776394774
"1078",3,2014-08-01,"def",157.045883178711,89.3015119196475,74.6801509283948,0.907126865932803
"1079",4,2014-08-01,"def",148.761322021484,89.3015119196475,74.6801509283948,0.796192955727265
"1080",5,2014-08-01,"def",156.374160766602,89.3015119196475,74.6801509283948,0.898132207998147
"1081",6,2014-08-01,"def",153.179428100586,89.3015119196475,74.6801509283948,0.855353335348588
"1082",7,2014-08-01,"def",111.539932250977,89.3015119196475,74.6801509283948,0.297782209260019
"1083",8,2014-08-01,"def",152.442123413086,89.3015119196475,74.6801509283948,0.845480501960678
"1084",10,2014-08-01,"def",143.443710327148,89.3015119196475,74.6801509283948,0.724987801101445
"1085",11,2014-08-01,"def",131.130462646484,89.3015119196475,74.6801509283948,0.560108010051339
"1086",12,2014-08-01,"def",158.656784057617,89.3015119196475,74.6801509283948,0.928697535767828
"1087",13,2014-08-01,"def",145.120483398438,89.3015119196475,74.6801509283948,0.747440528505501
"1088",14,2014-08-01,"def",167.497116088867,89.3015119196475,74.6801509283948,1.04707346191889
"1089",16,2014-08-01,"def",143.596374511719,89.3015119196475,74.6801509283948,0.727032041541139
"1090",18,2014-08-01,"def",145.120483398438,89.3015119196475,74.6801509283948,0.747440528505501
"1091",19,2014-08-01,"def",157.863204956055,89.3015119196475,74.6801509283948,0.918071163275311
"1092",20,2014-08-01,"def",157.863204956055,89.3015119196475,74.6801509283948,0.918071163275311
"1093",21,2014-08-01,"def",157.251815795898,89.3015119196475,74.6801509283948,0.909884394066148
"1094",22,2014-08-01,"def",140.215026855469,89.3015119196475,74.6801509283948,0.681754312262149
"1095",23,2014-08-01,"def",148.31575012207,89.3015119196475,74.6801509283948,0.790226552420966
"1096",24,2014-08-01,"def",172.066329956055,89.3015119196475,74.6801509283948,1.10825724114784
"1097",25,2014-08-01,"def",143.596374511719,89.3015119196475,74.6801509283948,0.727032041541139
"1098",26,2014-08-01,"def",143.619537353516,89.3015119196475,74.6801509283948,0.727342202159576
"1099",27,2014-08-01,"def",145.750183105469,89.3015119196475,74.6801509283948,0.755872483974298
"1100",28,2014-08-01,"def",162.143737792969,89.3015119196475,74.6801509283948,0.975389376799254
"1101",1,2014-09-01,"def",105.496101379395,89.3015119196475,74.6801509283948,0.216852661094309
"1102",2,2014-09-01,"def",113.968971252441,89.3015119196475,74.6801509283948,0.330308107658295
"1103",3,2014-09-01,"def",124.508460998535,89.3015119196475,74.6801509283948,0.471436501415818
"1104",4,2014-09-01,"def",130.168579101562,89.3015119196475,74.6801509283948,0.547227967189024
"1105",5,2014-09-01,"def",131.801193237305,89.3015119196475,74.6801509283948,0.569089387063598
"1106",6,2014-09-01,"def",107.794044494629,89.3015119196475,74.6801509283948,0.24762312803455
"1107",7,2014-09-01,"def",90.3587875366211,89.3015119196475,74.6801509283948,0.01415738457716
"1108",8,2014-09-01,"def",105.92505645752,89.3015119196475,74.6801509283948,0.222596557869991
"1109",10,2014-09-01,"def",106.941009521484,89.3015119196475,74.6801509283948,0.236200615324815
"1110",11,2014-09-01,"def",104.733879089355,89.3015119196475,74.6801509283948,0.206646170071415
"1111",12,2014-09-01,"def",122.714332580566,89.3015119196475,74.6801509283948,0.447412334409393
"1112",13,2014-09-01,"def",97.8204116821289,89.3015119196475,74.6801509283948,0.114071806987235
"1113",14,2014-09-01,"def",105.039138793945,89.3015119196475,74.6801509283948,0.21073373150233
"1114",16,2014-09-01,"def",105.496101379395,89.3015119196475,74.6801509283948,0.216852661094309
"1115",18,2014-09-01,"def",97.8204116821289,89.3015119196475,74.6801509283948,0.114071806987235
"1116",19,2014-09-01,"def",105.015159606934,89.3015119196475,74.6801509283948,0.210412639663152
"1117",20,2014-09-01,"def",105.015159606934,89.3015119196475,74.6801509283948,0.210412639663152
"1118",21,2014-09-01,"def",107.965484619141,89.3015119196475,74.6801509283948,0.249918786551311
"1119",22,2014-09-01,"def",104.448196411133,89.3015119196475,74.6801509283948,0.202820753616424
"1120",23,2014-09-01,"def",107.852462768555,89.3015119196475,74.6801509283948,0.248405374363723
"1121",24,2014-09-01,"def",112.193405151367,89.3015119196475,74.6801509283948,0.306532498222574
"1122",25,2014-09-01,"def",105.496101379395,89.3015119196475,74.6801509283948,0.216852661094309
"1123",26,2014-09-01,"def",103.373176574707,89.3015119196475,74.6801509283948,0.188425766152399
"1124",27,2014-09-01,"def",104.263458251953,89.3015119196475,74.6801509283948,0.200347028578605
"1125",28,2014-09-01,"def",127.445236206055,89.3015119196475,74.6801509283948,0.510761210471848
"1126",1,2014-10-01,"def",77.751823425293,89.3015119196475,74.6801509283948,-0.15465539839935
"1127",2,2014-10-01,"def",85.2355804443359,89.3015119196475,74.6801509283948,-0.0544446070979427
"1128",3,2014-10-01,"def",91.1508331298828,89.3015119196475,74.6801509283948,0.0247632227204326
"1129",4,2014-10-01,"def",97.3321533203125,89.3015119196475,74.6801509283948,0.107533813213166
"1130",5,2014-10-01,"def",96.8190536499023,89.3015119196475,74.6801509283948,0.100663183413527
"1131",6,2014-10-01,"def",91.6337966918945,89.3015119196475,74.6801509283948,0.0312303168010912
"1132",7,2014-10-01,"def",79.8569107055664,89.3015119196475,74.6801509283948,-0.126467355738699
"1133",8,2014-10-01,"def",86.3133697509766,89.3015119196475,74.6801509283948,-0.0400125352121475
"1134",10,2014-10-01,"def",73.15185546875,89.3015119196475,74.6801509283948,-0.216250988383542
"1135",11,2014-10-01,"def",65.9971923828125,89.3015119196475,74.6801509283948,-0.312055067472744
"1136",12,2014-10-01,"def",94.8506927490234,89.3015119196475,74.6801509283948,0.074305966985748
"1137",13,2014-10-01,"def",77.3668899536133,89.3015119196475,74.6801509283948,-0.159809826542496
"1138",14,2014-10-01,"def",88.6022796630859,89.3015119196475,74.6801509283948,-0.00936302682665915
"1139",16,2014-10-01,"def",77.751823425293,89.3015119196475,74.6801509283948,-0.15465539839935
"1140",18,2014-10-01,"def",77.3668899536133,89.3015119196475,74.6801509283948,-0.159809826542496
"1141",19,2014-10-01,"def",85.354377746582,89.3015119196475,74.6801509283948,-0.0528538590776287
"1142",20,2014-10-01,"def",85.354377746582,89.3015119196475,74.6801509283948,-0.0528538590776287
"1143",21,2014-10-01,"def",90.3421401977539,89.3015119196475,74.6801509283948,0.0139344694027766
"1144",22,2014-10-01,"def",78.4481582641602,89.3015119196475,74.6801509283948,-0.14533116926737
"1145",23,2014-10-01,"def",81.3088455200195,89.3015119196475,74.6801509283948,-0.107025311281059
"1146",24,2014-10-01,"def",89.9579696655273,89.3015119196475,74.6801509283948,0.00879025735378225
"1147",25,2014-10-01,"def",77.751823425293,89.3015119196475,74.6801509283948,-0.15465539839935
"1148",26,2014-10-01,"def",75.8394012451172,89.3015119196475,74.6801509283948,-0.180263570803949
"1149",27,2014-10-01,"def",76.1301574707031,89.3015119196475,74.6801509283948,-0.176370217322851
"1150",28,2014-10-01,"def",91.7360458374023,89.3015119196475,74.6801509283948,0.0325994777392614
"1151",1,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1152",2,2014-11-01,"def",4.38384532928467,89.3015119196475,74.6801509283948,-1.13708482822677
"1153",3,2014-11-01,"def",13.1429128646851,89.3015119196475,74.6801509283948,-1.01979706934424
"1154",4,2014-11-01,"def",31.6121292114258,89.3015119196475,74.6801509283948,-0.772486155839932
"1155",5,2014-11-01,"def",32.5405464172363,89.3015119196475,74.6801509283948,-0.760054241947568
"1156",6,2014-11-01,"def",6.05806159973145,89.3015119196475,74.6801509283948,-1.11466633750823
"1157",7,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1158",8,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1159",10,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1160",11,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1161",12,2014-11-01,"def",1.62758803367615,89.3015119196475,74.6801509283948,-1.17399232320828
"1162",13,2014-11-01,"def",2.35154795646667,89.3015119196475,74.6801509283948,-1.1642981820772
"1163",14,2014-11-01,"def",4.15270185470581,89.3015119196475,74.6801509283948,-1.14017994080628
"1164",16,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1165",18,2014-11-01,"def",2.35154795646667,89.3015119196475,74.6801509283948,-1.1642981820772
"1166",19,2014-11-01,"def",9.33968448638916,89.3015119196475,74.6801509283948,-1.07072396666589
"1167",20,2014-11-01,"def",9.33968448638916,89.3015119196475,74.6801509283948,-1.07072396666589
"1168",21,2014-11-01,"def",9.7454309463501,89.3015119196475,74.6801509283948,-1.06529084347429
"1169",22,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1170",23,2014-11-01,"def",2.93169212341309,89.3015119196475,74.6801509283948,-1.15652979704136
"1171",24,2014-11-01,"def",5.75939893722534,89.3015119196475,74.6801509283948,-1.11866556165003
"1172",25,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1173",26,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1174",27,2014-11-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1175",28,2014-11-01,"def",12.9424076080322,89.3015119196475,74.6801509283948,-1.02248192273781
"1176",1,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1177",2,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1178",3,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1179",4,2014-12-01,"def",4.76837158203125e-07,89.3015119196475,74.6801509283948,-1.19578643498504
"1180",5,2014-12-01,"def",1.04882800579071,89.3015119196475,74.6801509283948,-1.18174217401456
"1181",6,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1182",7,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1183",8,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1184",10,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1185",11,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1186",12,2014-12-01,"def",0.647197127342224,89.3015119196475,74.6801509283948,-1.18712018776327
"1187",13,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1188",14,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1189",16,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1190",18,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1191",19,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1192",20,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1193",21,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1194",22,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1195",23,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1196",24,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1197",25,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1198",26,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1199",27,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1200",28,2014-12-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1201",1,2015-01-01,"def",9.56112575531006,89.3015119196475,74.6801509283948,-1.06775877087868
"1202",2,2015-01-01,"def",27.0741748809814,89.3015119196475,74.6801509283948,-0.833251356151263
"1203",3,2015-01-01,"def",24.2300662994385,89.3015119196475,74.6801509283948,-0.871335218411664
"1204",4,2015-01-01,"def",23.2624816894531,89.3015119196475,74.6801509283948,-0.884291601037526
"1205",5,2015-01-01,"def",25.0109367370605,89.3015119196475,74.6801509283948,-0.860879020507474
"1206",6,2015-01-01,"def",18.4709281921387,89.3015119196475,74.6801509283948,-0.948452605504545
"1207",7,2015-01-01,"def",0,89.3015119196475,74.6801509283948,-1.1957864413701
"1208",8,2015-01-01,"def",21.7079086303711,89.3015119196475,74.6801509283948,-0.905108016641353
"1209",10,2015-01-01,"def",6.586989402771,89.3015119196475,74.6801509283948,-1.10758376206531
"1210",11,2015-01-01,"def",3.78608727455139,89.3015119196475,74.6801509283948,-1.14508907095127
"1211",12,2015-01-01,"def",24.6280174255371,89.3015119196475,74.6801509283948,-0.86600647816206
"1212",13,2015-01-01,"def",10.4801273345947,89.3015119196475,74.6801509283948,-1.05545293635826
"1213",14,2015-01-01,"def",11.5801210403442,89.3015119196475,74.6801509283948,-1.04072353782231
"1214",16,2015-01-01,"def",9.56112575531006,89.3015119196475,74.6801509283948,-1.06775877087868
"1215",18,2015-01-01,"def",10.4801273345947,89.3015119196475,74.6801509283948,-1.05545293635826
"1216",19,2015-01-01,"def",13.6156873703003,89.3015119196475,74.6801509283948,-1.01346641120097
"1217",20,2015-01-01,"def",13.6156873703003,89.3015119196475,74.6801509283948,-1.01346641120097
"1218",21,2015-01-01,"def",12.8491315841675,89.3015119196475,74.6801509283948,-1.02373092963865
"1219",22,2015-01-01,"def",11.4126691818237,89.3015119196475,74.6801509283948,-1.04296579170689
"1220",23,2015-01-01,"def",24.0805816650391,89.3015119196475,74.6801509283948,-0.873336883278983
"1221",24,2015-01-01,"def",13.9767436981201,89.3015119196475,74.6801509283948,-1.00863170849441
"1222",25,2015-01-01,"def",9.56112575531006,89.3015119196475,74.6801509283948,-1.06775877087868
"1223",26,2015-01-01,"def",5.18234395980835,89.3015119196475,74.6801509283948,-1.12639258108215
"1224",27,2015-01-01,"def",1.35207033157349,89.3015119196475,74.6801509283948,-1.17768162617135
"1225",28,2015-01-01,"def",26.7974796295166,89.3015119196475,74.6801509283948,-0.83695642701715
"1226",1,2015-02-01,"def",24.9137535095215,89.3015119196475,74.6801509283948,-0.862180346580479
"1227",2,2015-02-01,"def",35.9603576660156,89.3015119196475,74.6801509283948,-0.714261468281935
"1228",3,2015-02-01,"def",42.3405838012695,89.3015119196475,74.6801509283948,-0.628827439882991
"1229",4,2015-02-01,"def",50.9547348022461,89.3015119196475,74.6801509283948,-0.51348017700405
"1230",5,2015-02-01,"def",51.802360534668,89.3015119196475,74.6801509283948,-0.502130096401848
"1231",6,2015-02-01,"def",42.494213104248,89.3015119196475,74.6801509283948,-0.626770276084195
"1232",7,2015-02-01,"def",22.7130088806152,89.3015119196475,74.6801509283948,-0.891649283125832
"1233",8,2015-02-01,"def",36.6830520629883,89.3015119196475,74.6801509283948,-0.704584273097025
"1234",10,2015-02-01,"def",31.5991706848145,89.3015119196475,74.6801509283948,-0.772659676199094
"1235",11,2015-02-01,"def",25.1304626464844,89.3015119196475,74.6801509283948,-0.859278516117246
"1236",12,2015-02-01,"def",42.0710525512695,89.3015119196475,74.6801509283948,-0.632436581624797
"1237",13,2015-02-01,"def",33.6592636108398,89.3015119196475,74.6801509283948,-0.745074127691021
"1238",14,2015-02-01,"def",34.7132720947266,89.3015119196475,74.6801509283948,-0.730960491459925
"1239",16,2015-02-01,"def",24.9137535095215,89.3015119196475,74.6801509283948,-0.862180346580479
"1240",18,2015-02-01,"def",33.6592636108398,89.3015119196475,74.6801509283948,-0.745074127691021
"1241",19,2015-02-01,"def",37.2674560546875,89.3015119196475,74.6801509283948,-0.696758847137996
"1242",20,2015-02-01,"def",37.2674560546875,89.3015119196475,74.6801509283948,-0.696758847137996
"1243",21,2015-02-01,"def",38.530891418457,89.3015119196475,74.6801509283948,-0.679840893062342
"1244",22,2015-02-01,"def",26.9576377868652,89.3015119196475,74.6801509283948,-0.834811838992654
"1245",23,2015-02-01,"def",36.4301147460938,89.3015119196475,74.6801509283948,-0.707971214791037
